 longitude	latitude	housing_median_age	total_rooms	total_bedrooms	population	households	median_income	median_house_value	ocean_proximity
-122.44	37.8	52	1006	291	445	257	2.7717	500000	NEAR BAy
-122.44	37.8	52	3149	719	1145	658	4.625	500001	NEAR BAy
-122.44	37.8	52	3161	472	842	410	7.9761	500001	NEAR BAy
-122.44	37.8	52	2865	593	1029	577	5.2539	500001	NEAR BAy
-122.44	37.8	52	1603	487	727	464	3.9856	500001	NEAR BAy
-122.43	37.8	52	3172	848	1259	806	4.1047	466700	NEAR BAy
-122.43	37.8	52	2788	813	1302	764	4.199	400000	NEAR BAy
-122.43	37.8	52	2994	821	1240	779	3.3715	500000	NEAR BAy
-122.43	37.8	52	1976	726	1045	669	3.6893	475000	NEAR BAy
-122.43	37.8	52	1006	251	349	233	3.2235	500000	NEAR BAy
-122.43	37.8	52	1380	322	553	288	4.0417	500001	NEAR BAy
-122.42	37.8	52	2657	772	1014	685	4.038	500001	NEAR BAy
-122.43	37.8	52	2696	572	925	552	5.0365	500000	NEAR BAy
-122.43	37.8	52	2520	649	959	607	5.7934	500001	NEAR BAy
-122.43	37.8	52	2802	622	954	572	4.5399	500001	NEAR BAy
-122.42	37.8	52	4079	1112	1466	1024	4.5913	500001	NEAR BAy
-122.42	37.79	48	4506	1342	1980	1239	4.0156	500001	NEAR BAy
-122.43	37.79	52	3565	892	1377	852	3.8068	500001	NEAR BAy
-122.43	37.79	52	3486	847	1248	813	7.2623	500001	NEAR BAy
-122.43	37.79	52	6186	1566	2065	1374	5.8543	500001	NEAR BAy
-122.44	37.79	52	1979	359	648	370	5.3124	500001	NEAR BAy
-122.44	37.79	52	1335	151	402	157	10.8783	500001	NEAR BAy
-122.44	37.79	52	2045	353	722	327	8.0755	500001	NEAR BAy
-122.44	37.79	52	1447	186	483	181	15.0001	500001	NEAR BAy
-122.45	37.79	52	2196	280	668	291	10.0914	500001	NEAR BAy
-122.45	37.79	52	3069	579	1107	536	5.5634	500001	NEAR BAy
-122.45	37.79	52	1734	482	731	429	1.4804	425000	NEAR BAy
-122.45	37.79	52	1457	215	495	208	10.7097	500001	NEAR BAy
-122.46	37.79	52	899	96	304	110	14.2959	500001	NEAR BAy
-122.46	37.79	52	2106	373	743	348	5.2909	500001	NEAR BAy
-122.44	37.79	52	1817	535	800	487	3.975	500001	NEAR BAy
-122.44	37.79	52	3640	840	1525	796	4.4375	500001	NEAR BAy
-122.44	37.79	52	3785	808	1371	799	6.4209	500001	NEAR BAy
-122.43	37.79	52	3522	938	1319	887	4.3986	500001	NEAR BAy
-122.43	37.79	52	3219	969	1152	830	4.2042	500001	NEAR BAy
-122.42	37.79	52	2511	895	1202	804	2.6607	87500	NEAR BAy
-122.42	37.79	6	670	301	655	284	3.4423	117500	NEAR BAy
-122.43	37.79	50	3312	1095	1475	997	2.7165	500001	NEAR BAy
-122.43	37.79	52	3020	842	1294	769	3.4375	500001	NEAR BAy
-122.43	37.79	25	1637	394	649	379	5.0049	460000	NEAR BAy
-122.44	37.79	52	1903	461	831	433	4.4464	500001	NEAR BAy
-122.44	37.79	52	2083	491	1224	483	4.0882	468800	NEAR BAy
-122.44	37.79	52	1726	384	614	356	3.6812	500000	NEAR BAy
-122.44	37.78	52	2695	657	1243	573	2.8569	372200	NEAR BAy
-122.45	37.78	45	2747	699	1320	693	3.1576	333300	NEAR BAy
-122.45	37.79	46	2009	464	761	453	3.7188	500001	NEAR BAy
-122.45	37.78	52	3975	716	1515	691	5.0156	500001	NEAR BAy
-122.43	37.79	24	2459	1001	1362	957	2.6782	450000	NEAR BAy
-122.43	37.78	10	2380	843	1245	789	1.3062	220000	NEAR BAy
-122.44	37.78	39	1181	310	901	281	1.4866	237500	NEAR BAy
-122.45	37.78	52	1345	291	560	294	3.7159	494400	NEAR BAy
-122.45	37.78	52	2686	606	1392	578	4	355300	NEAR BAy
-122.46	37.78	47	1682	379	837	375	5.2806	400000	NEAR BAy
-122.44	37.78	37	1235	314	481	297	3.6875	492300	NEAR BAy
-122.44	37.78	52	3510	791	1703	657	2.8654	280000	NEAR BAy
-122.44	37.78	44	1545	334	561	326	3.875	412500	NEAR BAy
-122.45	37.78	43	1452	397	897	393	4.1319	322700	NEAR BAy
-122.45	37.78	48	1013	194	464	205	3.2011	428300	NEAR BAy
-122.45	37.78	52	2033	438	2198	418	3.6667	418400	NEAR BAy
-122.44	37.78	16	883	236	601	219	2.151	146900	NEAR BAy
-122.43	37.78	49	2246	587	1277	546	2.9792	350000	NEAR BAy
-122.44	37.78	52	3017	851	1588	800	3.3882	471400	NEAR BAy
-122.44	37.78	52	2747	736	1309	653	2.943	341700	NEAR BAy
-122.44	37.78	52	1118	279	514	284	2.4196	346200	NEAR BAy
-122.44	37.78	31	1364	386	707	379	3.1607	293800	NEAR BAy
-122.43	37.78	26	3587	1034	1821	936	2.6392	287500	NEAR BAy
-122.43	37.78	2	1205	468	577	363	3.6437	275000	NEAR BAy
-122.42	37.78	19	4065	1645	2079	1470	3.1462	187500	NEAR BAy
-122.42	37.78	17	1257	339	1093	384	1.8438	72500	NEAR BAy
-122.43	37.78	17	2728	908	1670	893	1.077	115000	NEAR BAy
-122.43	37.78	24	2037	696	1371	585	0.9355	112500	NEAR BAy
-122.42	37.78	52	989	425	634	341	2.4414	275000	NEAR BAy
-122.42	37.78	52	1254	469	895	456	2.1516	187500	NEAR BAy
-122.43	37.78	29	1310	364	1009	379	1.3844	177500	NEAR BAy
-122.43	37.78	52	1952	628	1284	576	2.105	316700	NEAR BAy
-122.43	37.78	52	4014	1069	2070	927	2.8202	442900	NEAR BAy
-122.43	37.77	52	3944	1072	1913	973	2.9567	425000	NEAR BAy
-122.44	37.78	52	2911	753	1696	676	2.5721	475000	NEAR BAy
-122.44	37.77	52	2705	647	1355	628	2.0161	364300	NEAR BAy
-122.45	37.77	52	2339	548	1090	507	3.3679	350000	NEAR BAy
-122.45	37.77	52	3188	708	1526	664	3.3068	500001	NEAR BAy
-122.45	37.77	52	1722	465	885	437	3.0906	500001	NEAR BAy
-122.44	37.77	52	3475	807	1518	777	3.6186	500001	NEAR BAy
-122.45	37.77	52	2296	509	1039	472	4.1417	500000	NEAR BAy
-122.45	37.77	52	2191	627	1100	585	3.0409	500000	NEAR BAy
-122.45	37.77	52	2645	626	1275	553	3.35	492900	NEAR BAy
-122.43	37.77	52	3563	832	1712	787	3.3702	335700	NEAR BAy
-122.43	37.77	52	1760	366	742	318	4.445	400000	NEAR BAy
-122.44	37.77	52	2002	520	939	501	3.2239	488900	NEAR BAy
-122.44	37.77	52	2994	736	1428	700	3.0766	438900	NEAR BAy
-122.42	37.77	52	1086	349	589	361	2.5186	250000	NEAR BAy
-122.42	37.77	52	1925	568	867	515	2.879	450000	NEAR BAy
-122.43	37.77	52	1567	482	654	425	2.6914	366700	NEAR BAy
-122.43	37.77	52	2514	729	1428	597	2.3977	412500	NEAR BAy
-122.43	37.77	52	2416	620	1188	591	2.3887	337500	NEAR BAy
-122.43	37.77	52	1862	472	872	471	3.2981	222700	NEAR BAy
-122.43	37.77	52	4397	1116	1939	1053	2.7587	354500	NEAR BAy
-122.43	37.77	52	2685	629	1170	614	3.6894	418800	NEAR BAy
-122.44	37.77	52	2537	559	849	530	5.1788	476900	NEAR BAy
-122.44	37.77	52	5604	1268	2023	1196	4.4085	400000	NEAR BAy
-122.44	37.76	38	2202	452	833	435	6.8939	455900	NEAR BAy
-122.44	37.77	52	3225	667	1494	619	4.4875	500001	NEAR BAy
-122.44	37.77	52	3505	745	1374	714	4.3667	500001	NEAR BAy
-122.45	37.76	50	2518	507	979	516	4.6912	500001	NEAR BAy
-122.45	37.76	52	1457	292	621	315	4.6477	450000	NEAR BAy
-122.45	37.77	52	3095	682	1269	639	3.575	500001	NEAR BAy
-122.45	37.77	52	3939	852	1737	797	4.5052	500001	NEAR BAy
-122.41	37.78	52	1928	836	2124	739	1.1185	55000	NEAR BAy
-122.41	37.78	52	1534	763	1520	614	1.4554	375000	NEAR BAy
-122.41	37.78	52	254	72	153	29	3.8625	350000	NEAR BAy
-122.41	37.77	52	361	76	168	55	3.2292	275000	NEAR BAy
-122.41	37.77	52	1963	565	1628	524	2.6083	193800	NEAR BAy
-122.4	37.78	32	352	132	313	105	2.5742	350000	NEAR BAy
-122.41	37.77	52	849	276	582	222	3.4671	250000	NEAR BAy
-122.41	37.78	52	1014	422	1055	382	1.8519	32500	NEAR BAy
-122.39	37.78	3	3464	1179	1441	919	4.7105	275000	NEAR BAy
-122.39	37.78	5	1405	515	725	392	3.6037	187500	NEAR BAy
-122.39	37.79	52	94	24	113	27	4.6563	350000	NEAR BAy
-122.37	37.81	26	5416	1045	4531	962	2.7909	250000	NEAR BAy
-122.4	37.78	52	464	202	286	148	1.6125	112500	NEAR BAy
-122.4	37.77	52	144	63	1061	68	4.3958	225000	NEAR BAy
-122.42	37.77	52	759	323	421	255	2.0548	162500	NEAR BAy
-122.42	37.77	52	1176	493	1136	436	1.375	312500	NEAR BAy
-122.42	37.76	37	1291	588	1846	557	1.3365	225000	NEAR BAy
-122.42	37.77	52	2185	656	1266	626	2.7794	350000	NEAR BAy
-122.42	37.77	52	4226	1315	2619	1242	2.5755	325000	NEAR BAy
-122.42	37.76	52	3587	1030	2259	979	2.5403	250000	NEAR BAy
-122.43	37.77	52	2714	779	1438	733	3.6031	275000	NEAR BAy
-122.43	37.76	52	1582	353	868	329	3.8261	250000	NEAR BAy
-122.43	37.76	52	2250	566	1051	562	2.8458	350000	NEAR BAy
-122.44	37.76	52	2959	683	1145	666	4.2222	361600	NEAR BAy
-122.44	37.76	30	5089	1210	1935	1139	4.6053	386100	NEAR BAy
-122.44	37.75	28	4930	1381	2232	1321	4.3232	316200	NEAR BAy
-122.44	37.76	35	1581	422	580	388	4.05	423100	NEAR BAy
-122.44	37.76	50	2589	569	945	544	5.2519	376600	NEAR BAy
-122.45	37.76	51	2564	457	810	442	5.6235	500001	NEAR BAy
-122.44	37.76	52	1968	472	784	430	3.3702	370000	NEAR BAy
-122.44	37.76	52	2110	454	816	438	3.9079	370000	NEAR BAy
-122.44	37.76	52	2509	496	855	478	5.0731	405400	NEAR BAy
-122.43	37.76	52	3771	1017	1575	921	3.5655	427300	NEAR BAy
-122.43	37.76	52	2242	459	751	464	4.75	500001	NEAR BAy
-122.43	37.76	52	2356	501	909	481	4.2569	455400	NEAR BAy
-122.43	37.76	52	3708	849	1531	822	3.3565	386400	NEAR BAy
-122.42	37.76	52	4407	1192	2280	1076	3.3937	270000	NEAR BAy
-122.42	37.76	52	4001	1084	2129	1037	3.5052	391200	NEAR BAy
-122.42	37.76	52	2088	487	1082	488	2.6803	490000	NEAR BAy
-122.42	37.76	52	1190	400	1270	332	2.0329	225000	NEAR BAy
-122.42	37.76	52	2038	629	2007	596	2.5701	266700	NEAR BAy
-122.42	37.76	52	1494	610	1630	590	1.65	265000	NEAR BAy
-122.42	37.76	46	2150	817	2075	807	1.3824	212500	NEAR BAy
-122.42	37.75	52	1855	611	1715	614	2.1289	250000	NEAR BAy
-122.42	37.75	52	1207	302	1008	269	3.3816	262500	NEAR BAy
-122.42	37.75	52	801	272	639	259	2.1971	275000	NEAR BAy
-122.42	37.75	52	1609	510	1155	439	2.2328	250000	NEAR BAy
-122.42	37.75	52	1974	525	935	465	2.7173	300000	NEAR BAy
-122.42	37.75	52	2112	528	1227	513	3.5536	400000	NEAR BAy
-122.42	37.75	52	2708	762	1460	741	2.9052	400000	NEAR BAy
-122.42	37.75	52	1564	396	1162	374	3	275000	NEAR BAy
-122.43	37.75	52	2700	595	1181	575	3.575	396800	NEAR BAy
-122.43	37.75	52	1970	495	871	474	4.0625	355600	NEAR BAy
-122.43	37.75	52	2459	507	1012	475	4.0568	387900	NEAR BAy
-122.43	37.76	52	2332	434	861	406	4.4318	437500	NEAR BAy
-122.43	37.75	52	2285	509	839	456	4.7946	355600	NEAR BAy
-122.44	37.75	52	3114	637	1144	591	4	375000	NEAR BAy
-122.44	37.75	52	2082	425	801	411	4.2708	368900	NEAR BAy
-122.43	37.75	52	2721	581	1043	519	3.7545	383700	NEAR BAy
-122.44	37.75	46	1519	291	573	289	4.2667	338800	NEAR BAy
-122.44	37.75	52	1573	334	725	338	5.0505	380400	NEAR BAy
-122.43	37.75	52	1615	393	633	378	3.5114	347500	NEAR BAy
-122.43	37.75	52	3521	767	1415	687	4.875	362200	NEAR BAy
-122.43	37.75	52	2960	623	1191	589	3.95	347700	NEAR BAy
-122.42	37.75	52	2164	533	1122	469	3.2632	306000	NEAR BAy
-122.42	37.74	52	2713	624	1370	594	4.6547	325700	NEAR BAy
-122.42	37.74	52	1786	427	856	394	3.0833	328100	NEAR BAy
-122.43	37.74	52	2229	498	1079	472	5.0196	324300	NEAR BAy
-122.43	37.75	52	2155	468	962	490	3.775	325900	NEAR BAy
-122.43	37.75	40	4850	977	1824	952	5.0519	356100	NEAR BAy
-122.44	37.75	21	5457	1247	2304	1180	4.5469	409700	NEAR BAy
-122.44	37.74	23	6291	1269	2818	1198	4.2672	391900	NEAR BAy
-122.44	37.74	52	2074	366	909	394	4.8382	294900	NEAR BAy
-122.44	37.74	23	184	44	118	40	4.5375	350000	NEAR BAy
-122.43	37.74	52	3328	653	1260	614	4.7437	331000	NEAR BAy
-122.43	37.74	52	2637	539	1159	497	3.8846	333100	NEAR BAy
-122.43	37.74	52	1514	314	724	301	5.3292	300900	NEAR BAy
-122.43	37.73	52	1142	224	494	206	5.0602	298900	NEAR BAy
-122.43	37.73	52	1029	205	461	212	5.0782	310800	NEAR BAy
-122.38	37.76	52	248	68	124	51	1.4886	450000	NEAR BAy
-122.39	37.76	52	624	170	410	148	4.0042	208300	NEAR BAy
-122.39	37.76	52	157	28	88	27	3.675	162500	NEAR BAy
-122.39	37.76	52	1877	427	712	398	3.9722	290900	NEAR BAy
-122.39	37.76	52	2316	468	1047	476	4.5057	321600	NEAR BAy
-122.39	37.76	52	3390	691	1645	596	3.7051	253700	NEAR BAy
-122.4	37.75	44	6848	1584	3269	1383	2.8679	243300	NEAR BAy
-122.4	37.76	52	4265	912	1555	836	4.119	298300	NEAR BAy
-122.4	37.76	52	1495	311	506	275	4.4375	320000	NEAR BAy
-122.4	37.76	52	1185	246	480	253	4.4074	277300	NEAR BAy
-122.41	37.76	52	1427	281	620	236	1.9944	262500	NEAR BAy
-122.4	37.76	52	1529	385	1347	348	2.9312	239100	NEAR BAy
-122.41	37.76	52	3452	784	2987	753	2.8135	260300	NEAR BAy
-122.41	37.76	52	2064	496	1726	466	3.4028	233300	NEAR BAy
-122.41	37.76	52	492	139	316	168	3.0865	225000	NEAR BAy
-122.41	37.76	52	351	81	308	75	2.6667	325000	NEAR BAy
-122.41	37.76	52	2479	515	1816	496	3.0774	300000	NEAR BAy
-122.41	37.76	52	2605	678	2071	611	3.2964	265000	NEAR BAy
-122.4	37.75	52	1182	307	1029	306	2.0577	214600	NEAR BAy
-122.41	37.75	52	1057	276	837	292	2.4531	229000	NEAR BAy
-122.41	37.75	52	1919	404	1483	421	3.4063	253900	NEAR BAy
-122.41	37.75	52	1892	415	1442	371	4.2891	230000	NEAR BAy
-122.41	37.75	52	1678	386	1220	357	2.5809	255300	NEAR BAy
-122.41	37.75	52	2164	606	2034	513	2.0325	178100	NEAR BAy
-122.41	37.75	52	2452	623	1932	549	2.3903	236100	NEAR BAy
-122.41	37.75	9	1282	334	1176	305	2.6538	206300	NEAR BAy
-122.39	37.74	42	4110	846	2147	674	2.5694	201000	NEAR BAy
-122.39	37.73	43	4864	972	3134	959	4.3393	217300	NEAR BAy
-122.4	37.73	45	3490	712	2337	781	3.4472	225400	NEAR BAy
-122.4	37.74	45	2462	509	1587	450	2.59	211800	NEAR BAy
-122.38	37.73	18	4037	990	2722	834	1.4282	140400	NEAR BAy
-122.38	37.73	15	6804	1664	4737	1581	1.4133	203400	NEAR BAy
-122.39	37.74	45	1462	308	924	302	2.1767	185300	NEAR BAy
-122.38	37.73	20	120	27	55	19	2.625	187500	NEAR BAy
-122.38	37.73	38	1388	276	871	265	2.1667	193800	NEAR BAy
-122.39	37.73	46	1517	299	879	309	2.2222	195100	NEAR BAy
-122.39	37.73	52	1931	329	1025	293	2.9063	192000	NEAR BAy
-122.39	37.73	52	1070	224	567	207	2.8603	189000	NEAR BAy
-122.4	37.73	48	1489	326	1115	356	2.6364	199300	NEAR BAy
-122.39	37.72	28	1609	340	1064	290	1.1125	206300	NEAR BAy
-122.39	37.72	45	2893	570	1923	535	3.6607	192300	NEAR BAy
-122.39	37.72	52	135	34	93	26	2.1484	181300	NEAR BAy
-122.41	37.75	52	3065	622	1405	606	3.7813	275900	NEAR BAy
-122.41	37.74	38	1754	382	928	354	4.1417	270800	NEAR BAy
-122.41	37.74	34	1403	262	839	255	4.7031	255200	NEAR BAy
-122.41	37.75	52	2524	559	1430	476	3.4073	254700	NEAR BAy
-122.41	37.75	52	2515	576	1209	540	3.5912	284900	NEAR BAy
-122.41	37.74	48	409	86	148	70	3.6687	335000	NEAR BAy
-122.41	37.74	52	831	175	415	159	1.9464	249000	NEAR BAy
-122.41	37.74	52	1842	339	1032	357	5.5563	250800	NEAR BAy
-122.42	37.74	52	2019	418	999	448	4.2212	271300	NEAR BAy
-122.42	37.74	52	1916	432	889	424	4.0391	279900	NEAR BAy
-122.42	37.74	52	1674	346	734	335	3.8864	281300	NEAR BAy
-122.42	37.74	52	1271	353	1076	324	2.9911	263900	NEAR BAy
-122.42	37.75	52	2163	607	1447	546	3.3555	275000	NEAR BAy
-122.41	37.74	43	1663	330	935	335	4.1552	240900	NEAR BAy
-122.41	37.74	47	1728	398	1178	315	3.2813	229600	NEAR BAy
-122.41	37.74	52	2058	399	1208	399	3.6429	230000	NEAR BAy
-122.42	37.73	50	3426	769	2261	671	2.888	246400	NEAR BAy
-122.42	37.74	52	1651	351	973	366	3.4583	240900	NEAR BAy
-122.42	37.74	52	2084	550	1438	516	2.3087	258600	NEAR BAy
-122.42	37.74	52	1540	370	1136	363	4.3125	243000	NEAR BAy
-122.42	37.73	52	3230	654	1765	611	3.3333	292300	NEAR BAy
-122.43	37.73	52	1583	347	935	341	4.6786	263200	NEAR BAy
-122.43	37.73	49	1435	322	1008	329	4	264000	NEAR BAy
-122.43	37.73	52	1386	276	729	274	3.6694	275500	NEAR BAy
-122.43	37.72	48	1289	280	782	235	3.6719	259800	NEAR BAy
-122.44	37.72	52	1775	347	1102	367	4.3125	267200	NEAR BAy
-122.44	37.73	52	2381	492	1485	447	4.3898	270000	NEAR BAy
-122.44	37.73	52	866	205	587	171	5.0224	261900	NEAR BAy
-122.42	37.73	46	1819	411	1534	406	4.0132	229400	NEAR BAy
-122.42	37.73	35	1871	342	1055	310	4.625	279300	NEAR BAy
-122.42	37.73	35	1791	322	988	304	4.5769	254500	NEAR BAy
-122.43	37.73	52	1985	401	1337	424	4.1071	240900	NEAR BAy
-122.41	37.73	42	2604	573	1703	507	3.4231	230200	NEAR BAy
-122.4	37.73	50	1947	411	1170	384	3.4769	238700	NEAR BAy
-122.4	37.73	42	1413	406	1027	362	2.3625	233000	NEAR BAy
-122.41	37.73	52	1931	358	1092	356	3.7835	271300	NEAR BAy
-122.41	37.73	41	2115	378	1168	365	4.0642	272500	NEAR BAy
-122.42	37.73	48	1474	308	998	330	4.0781	250300	NEAR BAy
-122.4	37.72	47	1465	306	1119	315	4.2672	219400	NEAR BAy
-122.4	37.72	37	971	248	647	208	2.1187	239300	NEAR BAy
-122.41	37.73	33	2789	567	1682	552	3.8643	276200	NEAR BAy
-122.41	37.72	35	2104	434	1225	410	4.8214	242900	NEAR BAy
-122.41	37.72	32	1650	316	904	295	4.0583	236200	NEAR BAy
-122.42	37.72	37	2638	546	1789	521	4.0071	244700	NEAR BAy
-122.43	37.72	50	2912	562	1989	537	3.6667	252600	NEAR BAy
-122.43	37.72	49	3427	696	2363	661	3.6885	254000	NEAR BAy
-122.43	37.72	52	2206	478	1583	456	3.7105	250500	NEAR BAy
-122.44	37.72	52	2890	571	1769	541	3.8274	252000	NEAR BAy
-122.43	37.72	52	3351	719	2101	706	3.0107	242000	NEAR BAy
-122.43	37.73	52	3602	738	2270	647	3.8934	251800	NEAR BAy
-122.43	37.73	52	1494	306	1463	360	3.1786	222600	NEAR BAy
-122.44	37.72	49	1557	405	1173	385	3.4605	265000	NEAR BAy
-122.44	37.72	48	2675	585	1773	540	3.9565	268500	NEAR BAy
-122.45	37.72	52	1729	319	890	300	4.3036	261800	NEAR BAy
-122.44	37.72	52	1380	272	847	284	3.7143	260000	NEAR BAy
-122.43	37.71	35	2878	564	1633	528	4.5	266900	NEAR BAy
-122.43	37.71	52	1508	278	1138	304	4.0234	266500	NEAR BAy
-122.43	37.71	52	1410	286	879	282	3.1908	255600	NEAR BAy
-122.44	37.72	52	1507	282	929	281	3.8958	247700	NEAR BAy
-122.44	37.71	52	2711	591	1848	524	3.9567	251500	NEAR BAy
-122.44	37.71	46	1230	247	895	257	5.3913	248900	NEAR BAy
-122.44	37.71	31	2370	441	1524	470	5.0201	264100	NEAR BAy
-122.4	37.72	40	1948	413	1434	396	3.0313	219100	NEAR BAy
-122.4	37.71	40	1883	397	1411	438	3.0469	238000	NEAR BAy
-122.41	37.71	47	2289	481	1697	465	3.4773	226300	NEAR BAy
-122.41	37.71	28	5015	1240	3900	1029	1.2269	181900	NEAR BAy
-122.41	37.71	40	2054	433	1738	429	4.9926	213900	NEAR BAy
-122.41	37.71	49	1852	429	1615	447	3.495	217800	NEAR BAy
-122.4	37.72	41	1975	440	1528	424	3.8625	218300	NEAR BAy
-122.4	37.72	47	1167	250	953	253	4.2727	241900	NEAR BAy
-122.46	37.76	52	2236	545	1186	532	3.4531	414300	NEAR BAy
-122.46	37.77	52	1824	388	799	363	3.75	435700	NEAR BAy
-122.46	37.76	52	1817	449	948	380	3.93	390000	NEAR BAy
-122.45	37.76	31	5283	1330	2659	1269	3.5744	500000	NEAR BAy
-122.46	37.76	28	1072	165	363	168	6.1636	367700	NEAR BAy
-122.46	37.75	26	2192	438	954	456	4.5352	374200	NEAR BAy
-122.47	37.76	52	2941	783	1545	726	2.9899	406500	NEAR BAy
-122.47	37.76	52	2680	740	1587	713	2.5933	359600	NEAR BAy
-122.47	37.76	49	2842	670	1396	648	3.2679	345700	NEAR BAy
-122.47	37.76	52	2465	489	1170	498	4.0793	306700	NEAR BAy
-122.47	37.76	48	2064	484	1055	467	2.8711	329600	NEAR BAy
-122.47	37.76	40	3525	941	1675	857	3.2083	330000	NEAR BAy
-122.47	37.76	52	4001	809	1886	756	3.3239	350000	NEAR BAy
-122.47	37.76	39	3200	689	1391	618	3.6346	338000	NEAR BAy
-122.47	37.75	45	2399	426	911	423	4.4312	361000	NEAR BAy
-122.47	37.75	51	2413	431	1095	437	4.0089	357000	NEAR BAy
-122.47	37.75	49	2747	472	1281	448	5.482	366300	NEAR BAy
-122.47	37.76	34	2807	487	1152	445	5.1893	420300	NEAR BAy
-122.47	37.76	48	2464	459	1179	458	4.4946	358600	NEAR BAy
-122.46	37.75	52	1590	236	622	232	5.8151	500001	NEAR BAy
-122.46	37.75	52	1207	152	465	162	10.7569	500001	NEAR BAy
-122.47	37.75	51	2713	396	1090	401	9.3603	500001	NEAR BAy
-122.47	37.75	46	3238	544	1293	470	6.1592	381700	NEAR BAy
-122.47	37.75	52	1598	285	689	265	4.6071	337400	NEAR BAy
-122.47	37.74	52	1538	305	819	319	4.0846	333600	NEAR BAy
-122.45	37.75	36	2303	381	862	371	6.0274	349000	NEAR BAy
-122.45	37.75	36	1997	356	772	348	4.95	322600	NEAR BAy
-122.45	37.75	35	1363	302	1786	301	3.0804	313400	NEAR BAy
-122.46	37.75	52	1849	287	695	258	6.5372	394000	NEAR BAy
-122.45	37.74	52	1596	276	642	273	4.375	349500	NEAR BAy
-122.46	37.74	51	1905	291	707	284	6.2561	431000	NEAR BAy
-122.45	37.74	46	6429	1093	2535	1109	5.0887	335100	NEAR BAy
-122.44	37.73	43	3700	684	1488	623	5.5622	313600	NEAR BAy
-122.45	37.74	38	5688	930	2263	908	6.203	346800	NEAR BAy
-122.46	37.74	52	2180	326	856	326	5.3961	416900	NEAR BAy
-122.46	37.74	52	2053	281	791	287	10.959	500001	NEAR BAy
-122.47	37.74	52	2055	265	735	252	8.1189	500001	NEAR BAy
-122.47	37.74	52	3797	668	1633	658	5.6787	363600	NEAR BAy
-122.47	37.74	52	3688	640	1605	567	4.9537	365600	NEAR BAy
-122.46	37.73	52	2673	349	876	338	7.8476	500001	NEAR BAy
-122.46	37.73	52	3547	506	1276	491	8.0069	426800	NEAR BAy
-122.46	37.73	52	2401	346	812	328	6.8322	394100	NEAR BAy
-122.45	37.73	52	2510	438	1153	407	5.1238	335100	NEAR BAy
-122.46	37.73	52	2857	469	1431	496	5.2088	344200	NEAR BAy
-122.44	37.73	52	2838	567	1411	526	3.8304	261400	NEAR BAy
-122.45	37.73	52	1350	241	752	246	3.2448	266200	NEAR BAy
-122.45	37.73	52	2035	424	1193	430	5.0634	264200	NEAR BAy
-122.44	37.73	46	3581	758	1670	703	4.1932	269200	NEAR BAy
-122.45	37.72	52	982	197	653	171	4.2167	231900	NEAR BAy
-122.45	37.72	46	1406	235	771	239	4.7143	219300	NEAR BAy
-122.45	37.72	47	1773	345	1083	315	4.475	221200	NEAR BAy
-122.45	37.72	51	2690	554	1795	539	3.6581	225000	NEAR BAy
-122.45	37.72	45	964	173	613	201	2.9119	228900	NEAR BAy
-122.48	37.76	48	2660	616	1491	602	3.9758	348600	NEAR BAy
-122.48	37.76	48	2304	558	1273	512	3.275	332100	NEAR BAy
-122.48	37.76	52	2684	574	1395	549	3.9097	323800	NEAR BAy
-122.48	37.76	50	2236	484	1171	467	4.0977	322100	NEAR BAy
-122.48	37.76	52	1845	336	1015	337	4.1397	331300	NEAR BAy
-122.48	37.76	52	3260	653	1594	632	4.4094	336100	NEAR BAy
-122.49	37.76	52	1382	230	708	279	5.8096	339800	NEAR BAy
-122.49	37.76	52	2564	502	1092	459	3.5302	329600	NEAR BAy
-122.49	37.76	52	2245	425	1091	409	3.5909	331200	NEAR BAy
-122.49	37.76	52	1792	305	782	287	4.0391	332700	NEAR BAy
-122.49	37.76	48	1351	270	650	265	3.5278	339800	NEAR BAy
-122.49	37.76	49	1724	295	795	297	4.3977	353600	NEAR BAy
-122.49	37.76	49	1637	304	729	281	4.3281	323100	NEAR BAy
-122.48	37.75	51	2095	410	1126	429	4.4	318400	NEAR BAy
-122.48	37.75	52	2515	494	1583	477	4.3393	317600	NEAR BAy
-122.48	37.75	49	2203	407	1052	405	4.4375	329200	NEAR BAy
-122.48	37.75	48	2555	548	1285	482	3.7734	314700	NEAR BAy
-122.48	37.75	52	2074	401	1136	409	4.7703	331000	NEAR BAy
-122.46	37.79	52	2005	359	847	356	4.1029	500001	NEAR BAy
-122.46	37.78	52	2165	580	1067	530	2.9293	350000	NEAR BAy
-122.46	37.78	52	2594	622	1421	593	3.0265	350000	NEAR BAy
-122.46	37.79	52	2059	416	999	402	3.7419	500001	NEAR BAy
-122.46	37.78	52	3429	773	1584	696	3.7887	500001	NEAR BAy
-122.47	37.78	51	1485	386	880	385	2.7431	307100	NEAR BAy
-122.47	37.78	52	2635	587	1302	577	3.7292	416700	NEAR BAy
-122.47	37.79	52	2844	623	1380	596	4.75	500001	NEAR BAy
-122.47	37.79	52	437	105	194	87	2.8125	500001	NEAR BAy
-122.47	37.79	52	2383	477	990	464	3.9688	483300	NEAR BAy
-122.47	37.78	52	2388	507	1078	494	3.5221	443300	NEAR BAy
-122.47	37.78	52	1941	436	955	425	4.1339	396400	NEAR BAy
-122.48	37.78	48	2835	728	1674	684	3.129	375000	NEAR BAy
